name,frame,label,hhmr,height,dist,p40
fall-03,191,1,0.29704,546.5618,294.6517,0.81186
fall-03,192,1,0.27293,502.1891,281.0058,0.86004
fall-03,193,1,0.29316,539.4093,272.6111,0.89506
fall-03,194,1,0.30424,559.8092,268.1439,0.91117
fall-03,195,1,0.3073,565.4368,266.9772,0.91318
fall-03,196,1,0.31269,575.3528,265.9771,0.91293
fall-03,197,1,0.31066,571.6125,260.2976,0.91542
fall-03,198,1,0.31078,571.8283,254.7757,0.9192
fall-03,199,1,0.30898,568.5262,252.4678,0.91798
fall-03,200,1,0.30837,567.4013,252.2553,0.91687
fall-03,201,1,0.29551,543.7297,251.623,0.91172
fall-03,202,1,0.28941,532.5128,250.399,0.91034
fall-03,203,1,0.28687,527.8489,249.9897,0.90554
fall-03,204,1,0.29062,534.7327,250.4879,0.90333
fall-03,205,1,0.28064,516.3726,249.9096,0.9047
fall-03,206,1,0.28786,529.6604,247.6765,0.90465
fall-03,207,1,0.27907,513.4873,245.1012,0.90756
fall-03,208,1,0.28417,522.8656,242.6816,0.91031
fall-03,209,1,0.27256,501.5018,237.5266,0.92259
fall-03,210,1,0.26891,494.8029,233.6711,0.92974
fall-03,211,1,0.26842,493.8904,230.9583,0.9373
fall-03,212,1,0.26969,496.2352,231.2261,0.93703
fall-03,213,1,0.26497,487.5385,229.222,0.93766
fall-03,214,1,0.2663,489.999,231.8986,0.92919
fall-03,215,1,0.26659,490.5196,234.2564,0.92394
fall-04,1,-1,0.73064,1344.3703,741.4675,0.10739
fall-04,2,-1,0.75017,1380.3157,744.6593,0.10885
fall-04,3,-1,0.74665,1373.84,754.041,0.11267
fall-04,4,-1,0.74604,1372.7132,747.8185,0.11418
fall-04,5,-1,0.74879,1377.7822,751.1022,0.1144
fall-04,6,-1,0.74178,1364.8829,753.1456,0.11108
fall-04,7,-1,0.74667,1373.8713,753.6085,0.10829
fall-04,8,-1,0.74242,1366.0574,752.2991,0.10951
fall-04,9,-1,0.73278,1348.3163,747.8111,0.11096
fall-04,10,-1,0.72432,1332.7491,741.1807,0.11179
fall-04,11,-1,0.71487,1315.3597,737.0551,0.11212
fall-04,12,-1,0.69889,1285.9609,734.0243,0.11408
fall-04,13,-1,0.69622,1281.0425,727.9512,0.1189
fall-04,14,0,0.69781,1283.9708,727.1063,0.12077
fall-04,15,0,0.67512,1242.2211,719.6957,0.12538
fall-04,16,0,0.67714,1245.9447,717.9679,0.12816
fall-04,17,0,0.65973,1213.8959,715.0557,0.12913
fall-04,18,0,0.63773,1173.4145,710.2076,0.13209
fall-04,19,0,0.6336,1165.82,708.1364,0.13358
fall-04,20,0,0.62265,1145.6671,699.618,0.13862
fall-04,21,0,0.61723,1135.7075,690.6872,0.1464
fall-04,22,0,0.60412,1111.5734,680.1797,0.15639
fall-04,23,0,0.59345,1091.9486,670.4737,0.16034
fall-04,24,0,0.58105,1069.1283,656.6593,0.16872
fall-04,25,0,0.55281,1017.1691,641.8435,0.17935
fall-04,26,0,0.54472,1002.2828,625.7734,0.19127
fall-04,27,0,0.53968,993.0152,609.3512,0.20096
fall-04,28,0,0.52675,969.2135,589.9957,0.22745
fall-04,29,0,0.52021,957.1848,574.4375,0.24036
fall-04,30,0,0.50342,926.2873,556.4155,0.25981
fall-04,31,0,0.48592,894.0953,538.9329,0.27319
fall-04,32,0,0.47971,882.6637,523.4647,0.28545
fall-04,33,0,0.45933,845.1696,506.3201,0.29478
fall-04,34,0,0.44332,815.7107,487.0923,0.29773
fall-04,35,0,0.42431,780.7333,466.7382,0.31689
fall-04,36,0,0.40411,743.555,438.495,0.37039
fall-04,37,0,0.38309,704.894,434.8186,0.36851
fall-04,38,0,0.37395,688.0767,424.9471,0.40005
fall-04,39,0,0.36145,665.0673,401.9888,0.46763
fall-04,40,0,0.34646,637.4859,380.7777,0.52864
fall-04,41,0,0.33299,612.6966,361.8256,0.59272
fall-04,42,0,0.33912,623.9745,355.2817,0.61883
fall-04,43,0,0.33696,619.9988,337.8633,0.66591
fall-04,44,1,0.33355,613.7394,325.2,0.70197
fall-04,45,1,0.32469,597.4227,316.0869,0.73033
fall-04,46,1,0.31997,588.7405,313.5638,0.74258
fall-04,47,1,0.31492,579.4593,311.1717,0.76801
fall-04,48,1,0.30563,562.3626,293.0121,0.83274
fall-04,49,1,0.28641,526.9857,293.1278,0.87098
fall-04,50,1,0.28585,525.9674,293.4705,0.89334
fall-04,51,1,0.25828,475.238,291.5183,0.90521
fall-04,52,1,0.27497,505.9472,297.1266,0.89838
fall-04,53,1,0.29254,538.272,309.475,0.86685
fall-04,54,1,0.3055,562.1144,319.8164,0.84012
fall-04,55,1,0.30765,566.0697,326.8601,0.81671
fall-04,56,1,0.31086,571.9843,330.066,0.81138
fall-04,57,1,0.31289,575.7172,330.5395,0.81005
fall-04,58,1,0.31154,573.2388,329.3362,0.81763
fall-04,59,1,0.30852,567.6856,327.2961,0.82132
fall-04,60,1,0.30709,565.054,323.2288,0.8283
fall-04,61,1,0.30508,561.3497,319.9512,0.83153
fall-04,62,1,0.29442,541.7413,316.8296,0.83351
fall-04,63,1,0.29122,535.8361,313.724,0.83682
fall-04,64,1,0.2876,529.1762,310.4893,0.84253
fall-04,65,1,0.27958,514.42,307.4152,0.85152
fall-04,66,1,0.27459,505.2387,303.6421,0.86658
fall-04,67,1,0.26841,493.8697,300.7148,0.8839
fall-04,68,1,0.26256,483.1145,302.6487,0.90216
fall-04,69,1,0.25886,476.2978,300.494,0.92022
fall-04,70,1,0.26237,482.7619,307.1865,0.917
fall-04,71,1,0.25639,471.7585,296.8511,0.92639
fall-04,72,1,0.26119,480.5833,296.3984,0.925
fall-04,73,1,0.26342,484.6868,293.1075,0.92461
fall-04,74,1,0.26454,486.7461,296.3327,0.91106
fall-04,75,1,0.26693,491.151,294.7986,0.91202
fall-04,76,1,0.26774,492.6351,294.8338,0.9087
fall-04,77,1,0.2649,487.4104,294.3262,0.9076
fall-04,78,1,0.26761,492.41,294.3659,0.90405
fall-04,79,1,0.26548,488.4748,294.8262,0.90404
fall-04,80,1,0.26458,486.8296,294.9371,0.90772
fall-04,81,1,0.26077,479.8106,292.5529,0.91294
fall-04,82,1,0.26241,482.8432,294.1053,0.90749
fall-04,83,1,0.2606,479.5012,294.2193,0.90634
fall-04,84,1,0.26017,478.7145,291.1538,0.91942
fall-04,85,1,0.25769,474.1474,288.9072,0.93021
fall-04,86,1,0.25401,467.3791,292.0234,0.91666
fall-04,87,1,0.25626,471.5244,295.6707,0.92344
fall-04,88,1,0.25944,477.3662,292.8215,0.93637
fall-04,89,1,0.25791,474.5629,293.5136,0.92998
fall-04,90,1,0.24489,450.6022,289.7412,0.94815
fall-04,91,1,0.24142,444.2054,288.574,0.95087
fall-04,92,1,0.25309,465.6825,291.634,0.92849
fall-04,93,1,0.25355,466.5296,289.5374,0.93822
fall-04,94,1,0.25108,461.9804,290.9941,0.92512
fall-04,95,1,0.24674,454.0011,289.4644,0.92816
fall-04,96,1,0.24873,457.6689,288.9387,0.9301
fall-05,1,-1,0.8752,1610.3704,1044.1597,0.029927
fall-05,2,-1,0.87878,1616.9598,1035.9304,0.036247
fall-05,3,-1,1.029,1893.4,1096.3901,0.03057
fall-05,4,-1,0.9883,1818.4735,1078.5119,0.03626
fall-05,5,-1,0.97009,1784.973,1103.5443,0.028384
fall-05,6,-1,0.99473,1830.2944,1083.3923,0.046938
fall-05,7,-1,0.9841,1810.7413,1036.9219,0.085776
fall-05,8,-1,0.99196,1825.2003,1057.1001,0.071017
fall-05,9,-1,0.99196,1825.2003,1062.4115,0.064494
fall-05,10,-1,0.98548,1813.2796,1064.8683,0.058817
fall-05,11,-1,1.0143,1866.2542,1069.2595,0.05789
fall-05,12,-1,0.98474,1811.9279,1058.3956,0.06544
fall-05,13,-1,0.96945,1783.789,1053.1147,0.056452
fall-05,14,-1,0.97866,1800.7356,1060.6825,0.06029
fall-05,15,-1,0.98548,1813.2796,1059.8122,0.065739
fall-05,16,-1,0.97849,1800.4179,1059.4014,0.067393
fall-05,17,-1,0.97437,1792.8494,1076.0514,0.061577
fall-05,18,-1,0.9952,1831.176,1078.9643,0.059681
fall-05,19,-1,0.98772,1817.4003,1081.3209,0.054766
fall-05,20,-1,1.0022,1844.016,1078.6275,0.05595
fall-05,21,-1,0.96893,1782.8392,1063.9849,0.055785
fall-05,22,-1,0.96143,1769.0262,1060.8627,0.05785
fall-05,23,-1,0.98613,1814.4764,1048.4246,0.066729
fall-05,24,-1,0.96406,1773.862,1028.3357,0.073712
fall-05,25,-1,0.97627,1796.3319,1021.7974,0.064909
fall-05,26,-1,0.96544,1776.4117,1015.9201,0.065849
fall-05,27,-1,0.99543,1831.5949,1012.1582,0.06468
fall-05,28,-1,0.98351,1809.6613,1005.0188,0.074476
fall-05,29,-1,0.99279,1826.7388,992.3167,0.096273
fall-05,30,-1,0.98562,1813.5438,989.0695,0.10172
fall-05,31,-1,0.95123,1750.2595,983.6062,0.10403
fall-05,32,-1,0.98445,1811.3911,979.7457,0.11014
fall-05,33,-1,0.98384,1810.2728,987.9869,0.11195
fall-05,34,-1,0.98579,1813.8569,976.3083,0.12002
fall-05,35,-1,0.98091,1804.8803,974.7261,0.12103
fall-05,36,-1,0.97317,1790.6303,972.4678,0.12821
fall-05,37,-1,0.99659,1833.7343,969.4869,0.1262
fall-05,38,-1,0.97575,1795.3758,977.9065,0.11404
fall-05,39,-1,0.9799,1803.0078,980.74,0.11449
fall-05,40,-1,0.99578,1832.2281,982.1525,0.11307
fall-05,41,-1,0.95417,1755.6815,1030.0471,0.049591
fall-05,42,-1,0.95837,1763.3937,975.3686,0.1111
fall-05,43,-1,0.9638,1773.3896,983.7663,0.11092
fall-05,44,-1,0.9982,1836.6923,1003.7972,0.10497
fall-05,45,-1,0.97977,1802.7775,1005.7252,0.10935
fall-05,46,-1,0.98763,1817.2412,1009.8488,0.10767
fall-05,47,-1,0.96154,1769.2387,1009.8855,0.10795
fall-05,48,-1,0.99454,1829.9498,1033.9433,0.093821
fall-05,49,-1,0.96106,1768.3483,1056.2527,0.070571
fall-05,50,-1,0.96181,1769.7382,1053.0421,0.071977
fall-05,51,-1,0.96867,1782.3515,1041.0601,0.086661
fall-05,52,-1,0.98036,1803.8705,1034.5446,0.095506
fall-05,53,-1,0.95553,1758.1837,1035.7504,0.094299
fall-05,54,-1,0.97694,1797.5718,1034.5714,0.10047
fall-05,55,-1,0.9856,1813.5049,1035.9051,0.10274
fall-05,56,-1,0.97715,1797.95,1033.7042,0.098567
fall-05,57,-1,0.96319,1772.272,1038.2079,0.084214
fall-05,58,-1,0.96838,1781.813,1037.6458,0.078898
fall-05,59,-1,0.96226,1770.5558,1031.7488,0.075032
fall-05,60,-1,0.98414,1810.8101,1036.9757,0.067831
fall-05,61,-1,0.95202,1751.7165,1019.1653,0.070003
fall-05,62,-1,0.99046,1822.4423,1027.1067,0.065373
fall-05,63,-1,0.94953,1747.1317,1013.4351,0.070564
fall-05,64,-1,0.99665,1833.8413,1022.4338,0.067347
fall-05,65,-1,0.98445,1811.3912,1011.8219,0.078152
fall-05,66,-1,0.96381,1773.4158,994.2936,0.093612
fall-05,67,-1,0.99536,1831.4643,996.8068,0.10245
fall-05,68,-1,0.99523,1831.2226,1001.4797,0.10116
fall-05,69,-1,0.96187,1769.8454,997.7107,0.09838
fall-05,70,-1,0.94964,1747.3393,997.9806,0.097052
fall-05,71,-1,0.95255,1752.6919,1004.1344,0.088373
fall-05,72,-1,0.96132,1768.8199,1018.8807,0.076291
fall-05,73,-1,0.99866,1837.5316,1020.0807,0.080771
fall-05,74,-1,0.99019,1821.9429,1019.6898,0.080923
fall-05,75,-1,0.95948,1765.4368,1017.7192,0.075528
fall-05,76,-1,0.98472,1811.8886,1020.275,0.075035
fall-05,77,-1,0.97833,1800.1289,1020.9276,0.078235
fall-05,78,-1,0.97273,1789.8256,1021.7459,0.071195
fall-05,79,0,0.96636,1778.1011,1023.4812,0.073356
fall-05,80,0,0.95871,1764.0196,1020.4671,0.074104
fall-05,81,0,0.95448,1756.2367,1017.3783,0.071978
fall-05,82,0,0.94202,1733.3237,1019.35,0.068098
fall-05,83,0,0.93419,1718.914,1010.3975,0.072119
fall-05,84,0,0.92604,1703.9094,1010.5667,0.065038
fall-05,85,0,0.90739,1669.6055,998.0198,0.075385
fall-05,86,0,0.88803,1633.9832,994.1803,0.067141
fall-05,87,0,0.8636,1589.0158,965.9942,0.065239
fall-05,88,0,0.85247,1568.5501,962.6569,0.065595
fall-05,89,0,0.84458,1554.022,978.6497,0.012463
fall-05,90,0,0.80519,1481.5461,958.886,0.0048565
fall-05,91,0,0.78315,1440.9917,901.2743,0.038583
fall-05,92,0,0.75887,1396.3139,850.9094,0.078098
fall-05,93,0,0.7282,1339.8806,813.8214,0.083293
fall-05,94,0,0.69674,1282.0102,776.9364,0.090077
fall-05,95,0,0.65828,1211.2281,739.9483,0.12792
fall-05,96,0,0.62782,1155.1847,703.8309,0.15945
fall-05,97,0,0.58983,1085.2956,655.5612,0.2007
fall-05,98,0,0.56001,1030.4259,605.3558,0.24836
fall-05,99,0,0.52491,965.8346,554.0388,0.28683
fall-05,100,0,0.49063,902.7587,535.0618,0.28599
fall-05,101,0,0.45568,838.4563,508.319,0.30061
fall-05,102,0,0.41564,764.784,477.466,0.31471
fall-05,103,0,0.38305,704.8042,448.8081,0.33284
fall-05,104,0,0.36011,662.6071,422.9851,0.37313
fall-05,105,0,0.34202,629.3251,394.2441,0.45258
fall-05,106,0,0.30924,569.0096,364.8138,0.55874
fall-05,107,0,0.29611,544.8506,333.471,0.6934
fall-05,108,0,0.28383,522.2404,303.4557,0.80013
fall-05,109,1,0.26025,478.8571,278.0983,0.89021
fall-05,110,1,0.2489,457.9683,263.0168,0.93695
fall-05,111,1,0.24073,442.9515,252.2991,0.96516
fall-05,112,1,0.25096,461.7716,256.9081,0.95908
fall-05,113,1,0.24528,451.3152,262.4048,0.94538
fall-05,114,1,0.24508,450.9524,269.116,0.9467
fall-05,115,1,0.25198,463.6494,276.3965,0.9476
fall-05,116,1,0.24684,454.1895,283.987,0.93926
fall-05,117,1,0.25564,470.3743,291.7182,0.90243
fall-05,118,1,0.29839,549.0454,306.845,0.83802
fall-05,119,1,0.26482,487.276,298.5007,0.86557
fall-05,120,1,0.3235,595.2414,313.8503,0.7944
fall-05,121,1,0.33856,622.9546,316.8545,0.78955
fall-05,122,1,0.2678,492.7498,298.0776,0.84801
fall-05,123,1,0.33802,621.9587,310.8331,0.80463
fall-05,124,1,0.34549,635.6988,312.6737,0.80266
fall-05,125,1,0.3429,630.9402,310.5008,0.81058
fall-05,126,1,0.27822,511.93,298.983,0.85561
fall-05,127,1,0.2584,475.4479,288.9506,0.89769
fall-05,128,1,0.39617,728.9577,321.706,0.79956
fall-05,129,1,0.26553,488.5737,290.9887,0.89344
fall-05,130,1,0.23983,441.29,282.2959,0.95255
fall-05,131,1,0.23195,426.7926,275.6797,0.97833
fall-05,132,1,0.23394,430.4467,270.4844,0.99729
fall-05,133,1,0.26157,481.2834,277.9515,0.95691
fall-05,134,1,0.21698,399.2377,272.7322,1
fall-05,135,1,0.21071,387.6998,270.2327,1
fall-05,136,1,0.2117,389.5305,268.5332,0.99995
fall-05,137,1,0.22194,408.3677,267.746,0.99917
fall-05,138,1,0.21576,397.0035,264.7023,1
fall-05,139,1,0.21959,404.0526,261.9342,0.99976
fall-05,140,1,0.21866,402.3406,260.1142,0.99909
fall-05,141,1,0.22004,404.8775,258.0419,0.99891
fall-05,142,1,0.21749,400.1788,254.1046,0.99995
fall-05,143,1,0.21954,403.9527,251.9697,0.99963
fall-05,144,1,0.21847,401.9922,249.5676,0.99968
fall-05,145,1,0.22407,412.294,248.125,0.9995
fall-05,146,1,0.22083,406.3319,246.8984,0.99955
fall-05,147,1,0.22256,409.505,246.7507,0.99973
fall-05,148,1,0.22267,409.722,247.8028,0.99968
fall-05,149,1,0.22247,409.3359,249.0341,0.9994
fall-05,150,1,0.21397,393.708,249.5985,1
fall-05,151,1,0.21807,401.2566,250.8496,0.9999
fall-06,1,-1,0.75531,1389.7684,750.4381,0.12275
fall-06,2,-1,0.75792,1394.581,750.7671,0.12161
fall-06,3,-1,0.76169,1401.5154,750.601,0.1222
fall-06,4,-1,0.76074,1399.7544,750.966,0.12786
fall-06,5,-1,0.75906,1396.6759,750.6792,0.1269
fall-06,6,-1,0.75693,1392.7564,746.4962,0.12973
fall-06,7,-1,0.74047,1362.4649,740.8867,0.13224
fall-06,8,-1,0.75254,1384.6825,742.3982,0.13303
fall-06,9,-1,0.7538,1386.9921,738.3939,0.134
fall-06,10,-1,0.74814,1376.5827,738.1785,0.13674
fall-06,11,0,0.74333,1367.7302,731.1294,0.13866
fall-06,12,0,0.74034,1362.2338,728.7119,0.14152
fall-06,13,0,0.73508,1352.5557,726.3587,0.13815
fall-06,14,0,0.73012,1343.4143,725.3753,0.14162
fall-06,15,0,0.74206,1365.3948,727.6454,0.14199
fall-06,16,0,0.74194,1365.1687,727.6659,0.14165
fall-06,17,0,0.73762,1357.2199,725.3756,0.14115
fall-06,18,0,0.7341,1350.7428,722.8787,0.14069
fall-06,19,0,0.73309,1348.8801,718.8551,0.14382
fall-06,20,0,0.71942,1323.7285,714.3655,0.14405
fall-06,21,0,0.72852,1340.4835,713.7122,0.14467
fall-06,22,0,0.71985,1324.5223,710.1564,0.14611
fall-06,23,0,0.70571,1298.5084,703.0614,0.14933
fall-06,24,0,0.70823,1303.1436,697.3034,0.15247
fall-06,25,0,0.703,1293.5251,691.0995,0.15787
fall-06,26,0,0.69837,1285.0047,684.4579,0.16116
fall-06,27,0,0.68899,1267.7368,676.9113,0.16872
fall-06,28,0,0.68276,1256.2844,664.4372,0.17988
fall-06,29,0,0.6678,1228.747,652.4383,0.19314
fall-06,30,0,0.65666,1208.2456,637.2702,0.21209
fall-06,31,0,0.64465,1186.1511,617.9233,0.22706
fall-06,32,0,0.62622,1152.2392,594.0751,0.25924
fall-06,33,0,0.60441,1112.1197,569.9044,0.28423
fall-06,34,0,0.59451,1093.8994,545.6088,0.32271
fall-06,35,0,0.57595,1059.746,513.2898,0.36349
fall-06,36,0,0.55666,1024.2578,482.3329,0.40045
fall-06,37,0,0.52987,974.9694,458.7612,0.42965
fall-06,38,0,0.50419,927.7124,428.231,0.48181
fall-06,39,0,0.47269,869.7431,409.7958,0.51978
fall-06,40,0,0.4259,783.6644,374.5009,0.57816
fall-06,41,1,0.39259,722.3667,344.7677,0.62521
fall-06,42,1,0.35779,658.3245,322.4131,0.67776
fall-06,43,1,0.30639,563.7508,297.4294,0.744
fall-06,44,1,0.29355,540.1252,272.3414,0.82111
fall-06,45,1,0.27871,512.8325,255.7422,0.90128
fall-06,46,1,0.26046,479.2494,246.3282,0.96044
fall-06,47,1,0.23774,437.4449,245.3887,0.95189
fall-06,48,1,0.26363,485.0787,252.2301,0.90964
fall-06,49,1,0.28266,520.1005,263.1473,0.83247
fall-06,50,1,0.29353,540.1033,276.0253,0.77719
fall-06,51,1,0.31435,578.3999,281.617,0.76737
fall-06,52,1,0.33994,625.4844,287.2517,0.75434
fall-06,53,1,0.35736,657.5437,285.1598,0.76378
fall-06,54,1,0.37095,682.545,285.633,0.76448
fall-06,55,1,0.37476,689.5676,288.6167,0.76405
fall-06,56,1,0.37373,687.6594,287.1578,0.76932
fall-06,57,1,0.36295,667.8232,292.0925,0.77213
fall-06,58,1,0.35102,645.8747,287.7296,0.77725
fall-06,59,1,0.33084,608.7499,279.4176,0.78522
fall-06,60,1,0.31666,582.6493,260.8611,0.79245
fall-06,61,1,0.31363,577.0863,245.2459,0.8219
fall-06,62,1,0.30413,559.6061,228.146,0.86905
fall-06,63,1,0.30087,553.5966,216.4382,0.89186
fall-06,64,1,0.28637,526.9295,209.4746,0.90422
fall-06,65,1,0.27104,498.7148,203.902,0.91948
fall-06,66,1,0.25189,463.4798,204.5032,0.95188
fall-06,67,1,0.2185,402.0461,200.6323,0.99705
fall-06,68,1,0.20682,380.5573,207.9745,1
fall-06,69,1,0.2054,377.9316,206.0136,1
fall-06,70,1,0.20874,384.074,220.4196,1
fall-06,71,1,0.20594,378.9343,204.3928,1
fall-06,72,1,0.20573,378.5449,204.9421,1
fall-06,73,1,0.21682,398.944,207.0375,1
fall-06,74,1,0.21679,398.8999,208.8098,0.99981
fall-06,75,1,0.22159,407.7167,209.6917,0.99967
fall-06,76,1,0.22854,420.5124,210.2437,0.99948
fall-06,77,1,0.21635,398.0829,207.9781,1
fall-06,78,1,0.20705,380.9752,206.9152,1
fall-06,79,1,0.20912,384.772,208.0293,1
fall-06,80,1,0.21156,389.2618,224.037,1
fall-06,81,1,0.21104,388.3113,206.021,1
fall-06,82,1,0.21163,389.4038,205.9192,0.99987
fall-06,83,1,0.20745,381.7013,205.5003,0.99994
fall-06,84,1,0.21147,389.11,206.0066,1
fall-06,85,1,0.21118,388.5688,204.6093,1
fall-06,86,1,0.20626,379.5174,203.3805,1
fall-06,87,1,0.21372,393.2402,202.5453,1
fall-06,88,1,0.20455,376.365,201.6578,1
fall-06,89,1,0.20547,378.0596,201.895,1
fall-06,90,1,0.2062,379.4007,202.3301,1
fall-06,91,1,0.20588,378.8131,201.4093,1
fall-06,92,1,0.20293,373.3881,200.4502,1
fall-06,93,1,0.2015,370.7689,198.5762,1
fall-06,94,1,0.20957,385.6018,199.4367,1
fall-06,95,1,0.20744,381.6966,198.7963,1
fall-06,96,1,0.203,373.5177,198.2208,1
fall-06,97,1,0.20556,378.2254,198.9267,1
fall-06,98,1,0.19842,365.1001,197.9863,1
fall-06,99,1,0.21711,399.4779,197.5904,1
fall-06,100,1,0.20092,369.6915,197.6099,1
fall-07,1,-1,0.8807,1620.4832,894.8051,0.15835
fall-07,2,-1,0.88742,1632.8506,893.9238,0.15846
fall-07,3,-1,0.87864,1616.7057,895.3677,0.15658
fall-07,4,-1,0.87742,1614.4605,913.7001,0.14549
fall-07,5,-1,0.87687,1613.4361,909.7087,0.14464
fall-07,6,-1,0.87709,1613.8459,910.5078,0.14147
fall-07,7,-1,0.87487,1609.7614,909.083,0.13956
fall-07,8,-1,0.87476,1609.5565,911.9777,0.13693
fall-07,9,-1,0.87653,1612.8215,912.8994,0.13566
fall-07,10,-1,0.87512,1610.2165,917.6397,0.13009
fall-07,11,-1,0.87687,1613.4361,927.0827,0.12421
fall-07,12,-1,0.87535,1610.637,933.1838,0.12257
fall-07,13,-1,0.87365,1607.5208,940.7278,0.11811
fall-07,14,-1,0.87554,1610.9907,949.1469,0.11165
fall-07,15,-1,0.88512,1628.6167,954.8746,0.10848
fall-07,16,-1,0.87455,1609.1775,958.9913,0.10537
fall-07,17,-1,0.88116,1621.3265,959.0221,0.10483
fall-07,18,-1,0.88149,1621.9447,961.935,0.10383
fall-07,19,-1,0.88488,1628.1792,962.4951,0.10467
fall-07,20,-1,0.88705,1632.1791,964.0471,0.10512
fall-07,21,-1,0.88762,1633.2268,961.9041,0.10637
fall-07,22,-1,0.88732,1632.6717,958.5958,0.10596
fall-07,23,-1,0.90594,1666.9359,957.5954,0.10831
fall-07,24,-1,0.89387,1644.7213,954.5342,0.10986
fall-07,25,-1,0.89829,1652.8608,954.3478,0.11144
fall-07,26,-1,0.88458,1627.6297,945.5903,0.11466
fall-07,27,-1,0.89739,1651.201,943.3807,0.11841
fall-07,28,-1,0.89528,1647.3121,936.3732,0.12406
fall-07,29,-1,0.91185,1677.8025,929.5509,0.12965
fall-07,30,-1,0.89873,1653.6707,919.0892,0.13663
fall-07,31,-1,0.90422,1663.7718,917.4267,0.14112
fall-07,32,-1,0.91433,1682.3699,906.2364,0.15008
fall-07,33,-1,0.89932,1654.7487,897.7289,0.15459
fall-07,34,-1,0.89994,1655.8871,884.9465,0.1616
fall-07,35,-1,0.90021,1656.3796,876.4907,0.16462
fall-07,36,-1,0.94406,1737.0661,871.2263,0.1678
fall-07,37,-1,0.90293,1661.3881,863.395,0.17075
fall-07,38,-1,0.90568,1666.4546,859.3976,0.17466
fall-07,39,-1,0.91048,1675.2841,856.2854,0.18166
fall-07,40,-1,0.91926,1691.4323,852.8673,0.18824
fall-07,41,-1,0.91185,1677.8087,852.6331,0.19257
fall-07,42,-1,0.91185,1677.795,848.2204,0.20014
fall-07,43,-1,0.90731,1669.4522,851.1465,0.19786
fall-07,44,-1,0.9069,1668.6967,860.2014,0.19278
fall-07,45,-1,0.91574,1684.9636,859.9483,0.19048
fall-07,46,-1,0.91713,1687.5164,867.9091,0.18371
fall-07,47,-1,0.94794,1744.2173,878.4176,0.17869
fall-07,48,-1,0.92681,1705.3297,879.1283,0.17679
fall-07,49,-1,0.90082,1657.5054,882.8168,0.17215
fall-07,50,-1,0.91431,1682.3325,888.0824,0.16939
fall-07,51,-1,0.91081,1675.8911,892.7309,0.16675
fall-07,52,-1,0.9224,1697.2157,890.5321,0.16512
fall-07,53,-1,0.91834,1689.7474,885.8522,0.16631
fall-07,54,-1,0.94512,1739.0265,888.0255,0.16645
fall-07,55,-1,0.94925,1746.6287,888.4456,0.16882
fall-07,56,-1,0.91657,1686.4955,888.0495,0.16701
fall-07,57,-1,0.91968,1692.2048,888.2097,0.16779
fall-07,58,-1,0.90311,1661.7274,887.7041,0.16899
fall-07,59,-1,0.92025,1693.2566,891.4316,0.16726
fall-07,60,-1,0.91781,1688.7771,893.3134,0.1624
fall-07,61,-1,0.91477,1683.1838,891.624,0.16227
fall-07,62,-1,0.94574,1740.1543,896.5696,0.16139
fall-07,63,-1,0.93966,1728.9781,896.3576,0.1625
fall-07,64,-1,0.93322,1717.13,891.0844,0.16063
fall-07,65,-1,0.91922,1691.3668,886.6602,0.16373
fall-07,66,-1,0.93113,1713.2875,886.161,0.167
fall-07,67,-1,0.94921,1746.552,883.3946,0.17119
fall-07,68,-1,0.96157,1769.2909,892.7636,0.1664
fall-07,69,-1,0.95785,1762.4458,881.951,0.17258
fall-07,70,-1,0.96157,1769.2909,886.8335,0.17247
fall-07,71,-1,0.96329,1772.4509,885.3767,0.1773
fall-07,72,-1,0.95991,1766.2374,881.1688,0.17715
fall-07,73,-1,0.97219,1788.826,882.1358,0.17807
fall-07,74,-1,0.9593,1765.1042,887.5468,0.1757
fall-07,75,-1,0.9612,1768.6091,881.5496,0.18453
fall-07,76,-1,0.95482,1756.8714,883.7909,0.18443
fall-07,77,-1,0.95242,1752.4596,893.3215,0.18172
fall-07,78,-1,0.95557,1758.2479,891.117,0.1786
fall-07,79,-1,0.94843,1745.1129,899.4084,0.17139
fall-07,80,-1,0.94771,1743.7808,894.157,0.17864
fall-07,81,-1,0.9439,1736.7838,894.4155,0.18272
fall-07,82,-1,0.95477,1756.7786,898.7082,0.18351
fall-07,83,-1,0.94955,1747.1805,898.2382,0.18321
fall-07,84,-1,0.94098,1731.406,906.2479,0.17819
fall-07,85,0,0.91956,1691.9945,906.4787,0.1712
fall-07,86,0,0.92639,1704.5585,916.3102,0.16172
fall-07,87,0,0.9479,1744.1399,931.0814,0.15352
fall-07,88,0,0.94004,1729.6682,946.1044,0.14442
fall-07,89,0,0.94349,1736.0305,968.3996,0.12657
fall-07,90,0,0.934,1718.5544,945.2776,0.13907
fall-07,91,0,0.935,1720.3958,943.0254,0.14486
fall-07,92,0,0.92197,1696.4257,926.9747,0.14882
fall-07,93,0,0.9229,1698.1291,914.4711,0.14375
fall-07,94,0,0.88283,1624.3986,888.6883,0.14269
fall-07,95,0,0.84609,1556.8046,857.9303,0.13881
fall-07,96,0,0.80596,1482.9707,815.9076,0.1423
fall-07,97,0,0.7648,1407.226,768.3162,0.15669
fall-07,98,0,0.71527,1316.1006,719.1628,0.1878
fall-07,99,0,0.66792,1228.9691,673.6009,0.20098
