name,frame,label,hhmr,height,dist,p40
adl-12,133,-1,0.97745,1798.5069,1016.5679,0.12984
adl-12,134,-1,0.97065,1786.0007,1018.8052,0.12654
adl-12,135,-1,0.97725,1798.1315,1011.2695,0.13244
adl-12,136,-1,0.96863,1782.2821,1048.8928,0.096733
adl-12,137,-1,0.96889,1782.7644,1051.3531,0.09558
adl-12,138,-1,0.97204,1788.5468,1052.5109,0.095147
adl-12,139,-1,0.97028,1785.3094,1045.6686,0.095766
adl-12,140,-1,0.97543,1794.7944,1045.3869,0.088239
adl-12,141,-1,0.99232,1825.8663,1040.3384,0.086388
adl-12,142,-1,0.99774,1835.8478,1038.7642,0.082315
adl-12,143,-1,0.9751,1794.1857,1028.5727,0.085493
adl-12,144,-1,0.99604,1832.7079,1024.021,0.089963
adl-12,145,-1,0.97407,1792.2895,1010.9812,0.10034
adl-12,146,-1,0.97235,1789.1264,998.0317,0.1149
adl-12,147,-1,0.98607,1814.3741,992.0852,0.12155
adl-12,148,-1,0.9892,1820.1327,983.3631,0.13054
adl-12,149,-1,0.97847,1800.3867,973.9978,0.1418
adl-12,150,-1,0.98226,1807.3562,972.0923,0.14318
adl-12,151,-1,0.98895,1819.6738,966.8253,0.14963
adl-12,152,-1,0.97692,1797.5362,962.1887,0.15201
adl-12,153,-1,0.97216,1788.7803,960.3299,0.15255
adl-12,154,-1,0.98614,1814.4888,959.7097,0.15082
adl-12,155,-1,0.97173,1787.9883,960.9992,0.14861
adl-12,156,-1,0.96887,1782.7226,960.3583,0.14769
adl-12,157,-1,0.97543,1794.7875,960.0174,0.1486
adl-12,158,-1,0.96563,1776.7636,963.2123,0.14205
adl-12,159,-1,0.95344,1754.333,957.0049,0.141
adl-12,160,-1,0.93709,1724.2479,948.9659,0.14055
adl-12,161,-1,0.93009,1711.3738,944.1153,0.13637
adl-12,162,-1,0.90852,1671.6822,928.5046,0.13904
adl-12,163,-1,0.87881,1617.0022,908.6335,0.14381
adl-12,164,-1,0.87001,1600.8256,896.8555,0.13896
adl-12,165,-1,0.83736,1540.7493,881.1994,0.13724
adl-12,166,-1,0.82156,1511.6753,859.2892,0.14493
adl-12,167,-1,0.79522,1463.2003,840.2867,0.14468
adl-12,168,-1,0.77444,1424.9648,819.3454,0.14938
adl-12,169,-1,0.75002,1380.0296,798.003,0.15395
adl-12,170,-1,0.73342,1349.5008,778.9461,0.15878
adl-12,171,-1,0.71058,1307.4756,760.0498,0.1628
adl-12,172,-1,0.69469,1278.2352,742.749,0.16295
adl-12,173,-1,0.67724,1246.1255,726.357,0.1605
adl-12,174,-1,0.66308,1220.061,707.6845,0.16751
adl-12,175,-1,0.64767,1191.7165,692.7745,0.17183
adl-12,176,-1,0.63883,1175.4554,679.8057,0.17363
adl-12,177,-1,0.62238,1145.1817,669.6355,0.17593
adl-12,178,-1,0.61324,1128.3586,657.6303,0.17892
adl-12,179,-1,0.60653,1116.0138,643.2159,0.18832
adl-12,180,-1,0.58773,1081.4286,630.5492,0.19575
adl-12,181,-1,0.58043,1068.0004,621.2015,0.20044
adl-12,182,-1,0.57285,1054.0423,613.2875,0.20226
adl-12,183,-1,0.56733,1043.8864,604.9376,0.20666
adl-12,184,-1,0.56001,1030.4203,596.5895,0.21142
adl-12,185,-1,0.55429,1019.8871,593.768,0.21019
adl-12,186,-1,0.55072,1013.3211,587.5833,0.21273
adl-12,187,-1,0.54834,1008.9415,584.227,0.21434
adl-12,188,-1,0.54403,1001.0102,579.2038,0.21813
adl-12,189,-1,0.54414,1001.2234,581.7848,0.21082
adl-12,190,-1,0.54353,1000.0862,578.5383,0.21361
adl-12,191,-1,0.54387,1000.7216,578.0794,0.21491
adl-12,192,-1,0.54414,1001.2234,580.737,0.21062
adl-12,193,-1,0.54609,1004.7996,579.777,0.21291
adl-12,194,-1,0.54763,1007.6465,582.8886,0.20744
adl-12,195,-1,0.54752,1007.4347,583.0064,0.20732
adl-12,196,-1,0.54972,1011.4796,580.1533,0.21406
adl-12,197,-1,0.55061,1013.1205,582.1062,0.21331
adl-12,198,-1,0.55158,1014.8996,584.6758,0.21235
adl-12,199,-1,0.55452,1020.3108,587.0919,0.2136
adl-12,200,-1,0.56104,1032.3092,588.6349,0.21557
adl-12,201,-1,0.57374,1055.6768,592.795,0.21558
adl-12,202,-1,0.57612,1060.069,601.3471,0.21028
adl-12,203,-1,0.58049,1068.107,609.1151,0.20897
adl-12,204,-1,0.59046,1086.4427,618.4679,0.20561
adl-12,205,-1,0.60547,1114.0666,633.6485,0.19445
adl-12,206,-1,0.61143,1125.0334,645.4302,0.18722
adl-12,207,-1,0.62684,1153.3776,658.7906,0.18134
adl-12,208,-1,0.63951,1176.7011,672.6755,0.17404
adl-12,209,-1,0.64844,1193.1207,681.2982,0.17644
adl-12,210,-1,0.66332,1220.5012,694.8202,0.17067
adl-12,211,-1,0.67738,1246.3723,707.1633,0.16852
adl-12,212,-1,0.69287,1274.8871,719.9224,0.16688
adl-12,213,-1,0.7044,1296.0986,735.6825,0.171
adl-12,214,-1,0.72021,1325.1796,753.6779,0.16717
adl-12,215,-1,0.74616,1372.941,773.9721,0.16132
adl-12,216,-1,0.75636,1391.7052,787.8538,0.16111
adl-12,217,-1,0.7757,1427.2835,806.8294,0.15846
adl-12,218,-1,0.79513,1463.0345,822.1641,0.15851
adl-12,219,-1,0.81126,1492.7102,844.1372,0.15265
adl-12,220,-1,0.82751,1522.6273,856.1818,0.15621
adl-12,221,-1,0.84099,1547.417,879.2006,0.14247
adl-12,222,-1,0.86508,1591.7383,891.0385,0.14904
adl-12,223,-1,0.88063,1620.3543,899.2431,0.15176
adl-12,224,-1,0.89337,1643.797,915.9978,0.14396
adl-12,225,-1,0.9121,1678.2678,932.4735,0.13756
adl-12,226,-1,0.92893,1709.227,929.4118,0.14905
adl-12,227,-1,0.92903,1709.4136,942.8946,0.14215
adl-12,228,-1,0.93771,1725.3856,953.9912,0.13674
adl-12,229,-1,0.94117,1731.7524,959.2536,0.13492
adl-12,230,-1,0.96367,1773.1443,964.4082,0.13775
adl-12,231,-1,0.95302,1753.5508,968.2027,0.13644
adl-12,232,-1,0.9634,1772.648,965.3641,0.14251
adl-12,233,-1,0.97,1784.7959,970.8894,0.13734
adl-12,234,-1,0.97454,1793.159,973.7318,0.13655
adl-12,235,-1,0.98431,1811.1279,977.1433,0.13476
adl-12,236,-1,0.97655,1796.8491,978.6477,0.13308
adl-12,237,-1,0.97743,1798.4667,976.3368,0.137
adl-12,238,-1,0.97848,1800.403,976.1589,0.13762
adl-12,239,-1,0.98664,1815.4253,979.0643,0.13641
adl-12,240,-1,0.98056,1804.2336,983.402,0.13166
adl-12,241,-1,0.9899,1821.4135,981.6025,0.13184
adl-12,242,-1,0.9922,1825.6546,983.1767,0.1318
adl-12,243,-1,0.99401,1828.9814,986.5938,0.12793
adl-12,244,-1,0.98317,1809.0258,984.9445,0.13101
adl-12,245,-1,0.98523,1812.8143,984.7757,0.12892
adl-12,246,-1,0.99265,1826.4748,988.9343,0.12564
adl-12,247,-1,0.98206,1806.9871,986.159,0.12951
adl-12,248,-1,0.98682,1815.7508,991.6886,0.12358
adl-12,249,-1,0.98992,1821.4559,993.2739,0.12182
adl-12,250,-1,0.98713,1816.3245,998.3328,0.11618
adl-13,14,-1,0.93003,1711.262,1139.8173,0
adl-13,15,-1,0.94406,1737.0624,1145.9832,0
adl-13,16,-1,0.99842,1837.0873,1162.4599,0
adl-13,17,-1,0.95289,1753.3165,1157.6746,0
adl-13,18,-1,0.94246,1734.1299,1150.4497,0
adl-13,19,-1,0.96592,1777.2974,1149.9064,0
adl-13,20,-1,0.95483,1756.8833,1141.142,0
adl-13,21,-1,0.95555,1758.2093,1137.029,0
adl-13,22,-1,0.95512,1757.424,1132.046,0
adl-13,23,-1,0.93838,1726.614,1133.9432,0
adl-13,24,-1,0.9413,1732.0005,1137.9852,0
adl-13,25,-1,0.93045,1712.0219,1127.1679,0
adl-13,26,-1,0.95281,1753.1649,1131.3199,0
adl-13,27,-1,0.94205,1733.3658,1134.3158,0
adl-13,28,-1,0.94146,1732.2877,1136.0496,0
adl-13,29,-1,0.95811,1762.9201,1138.9139,0
adl-13,30,-1,0.94272,1734.6031,1137.4021,0
adl-13,31,-1,0.93068,1712.449,1143.1664,0
adl-13,32,-1,0.93081,1712.6965,1136.6009,0
adl-13,33,-1,0.92012,1693.0216,1140.4674,0
adl-13,34,-1,0.94612,1740.8616,1140.5356,0
adl-13,35,-1,0.93386,1718.2943,1142.1729,0
adl-13,36,-1,0.92949,1710.2654,1132.3728,0
adl-13,37,-1,0.93836,1726.5742,1133.0233,0
adl-13,38,-1,0.92218,1696.8089,1127.0085,0
adl-13,39,-1,0.91608,1685.5917,1124.9838,0
adl-13,40,-1,0.92203,1696.5287,1119.6906,0
adl-13,41,-1,0.93622,1722.6534,1119.2236,0
adl-13,42,-1,0.91807,1689.2522,1123.6953,0
adl-13,43,-1,0.92675,1705.2121,1129.8867,0
adl-13,44,-1,0.94014,1729.8561,1126.2199,0
adl-13,45,-1,0.93684,1723.7812,1130.4369,0
adl-13,46,-1,0.94452,1737.9154,1139.6952,0
adl-13,47,-1,0.95518,1757.5318,1142.1966,0
adl-13,48,-1,0.96301,1771.9437,1139.1778,0
adl-13,49,-1,0.95597,1758.9846,1143.5711,0
adl-13,50,-1,0.96285,1771.6361,1140.3954,0
adl-13,51,-1,0.96014,1766.666,1139.3762,0
adl-13,52,-1,0.96445,1774.5949,1133.0174,0
adl-13,53,-1,0.96494,1775.4875,1132.3164,0
adl-13,54,-1,0.96444,1774.5734,1124.5253,0.0018639
adl-13,55,-1,0.95784,1762.4286,1113.294,0.0074959
adl-13,56,-1,0.96527,1776.0966,1076.4212,0.044719
adl-13,57,-1,0.98919,1820.1151,1088.5863,0.036636
adl-13,58,-1,0.96383,1773.4509,1030.5208,0.090062
adl-13,59,-1,0.97088,1786.4209,1032.6887,0.086561
adl-13,60,-1,0.97709,1797.843,1021.2596,0.090635
adl-13,61,-1,0.96096,1768.1589,1024.6128,0.08334
adl-13,62,-1,0.98416,1810.8524,1011.5489,0.093294
adl-13,63,-1,0.95788,1762.5062,1014.8198,0.086902
adl-13,64,-1,0.9669,1779.089,1007.2609,0.093328
adl-13,65,-1,0.95426,1755.8336,1003.3114,0.094449
adl-13,66,-1,0.97149,1787.545,1005.1739,0.094518
adl-13,67,-1,0.95557,1758.2432,1003.297,0.089856
adl-13,68,-1,0.96054,1767.3888,1000.7141,0.094061
adl-13,69,-1,0.95566,1758.4212,998.1935,0.091019
adl-13,70,-1,0.96023,1766.8192,1003.8896,0.084048
adl-13,71,-1,0.96188,1769.8517,993.9156,0.086601
adl-13,72,-1,0.95312,1753.7358,987.0166,0.087546
adl-13,73,-1,0.95698,1760.848,985.3136,0.090493
adl-13,74,-1,0.95499,1757.19,984.5951,0.097418
adl-13,75,-1,0.96111,1768.4474,977.9492,0.1036
adl-13,76,-1,0.96714,1779.5425,961.8281,0.11803
adl-13,77,-1,0.9645,1774.6767,959.0631,0.12804
adl-13,78,-1,0.96217,1770.3965,949.0826,0.14178
adl-13,79,-1,0.96635,1778.0924,949.7682,0.13955
adl-13,80,-1,0.9611,1768.4305,960.2231,0.13393
adl-13,81,-1,0.96442,1774.5245,970.3431,0.12123
adl-13,82,-1,0.96559,1776.687,974.1621,0.12101
adl-13,83,-1,0.95409,1755.5193,973.4582,0.11912
adl-13,84,-1,0.95704,1760.9471,979.1102,0.1151
adl-13,85,-1,0.98311,1808.9261,974.76,0.12044
adl-13,86,-1,0.95842,1763.4969,977.7847,0.11409
adl-13,87,-1,0.95832,1763.3085,976.0106,0.11278
adl-13,88,-1,0.97706,1797.7836,964.8105,0.12324
adl-13,89,-1,0.95998,1766.3559,958.4496,0.12666
adl-13,90,-1,0.95796,1762.6418,951.6918,0.13429
adl-13,91,-1,0.95815,1763.0036,955.4888,0.12748
adl-13,92,-1,0.97748,1798.5599,986.195,0.098009
adl-13,93,-1,0.99932,1838.741,990.4552,0.096517
adl-13,94,-1,0.96638,1778.1316,968.8719,0.11448
adl-13,95,-1,0.98567,1813.6403,983.46,0.099623
adl-13,96,-1,0.98566,1813.6088,991.1752,0.093267
adl-13,97,-1,0.9783,1800.0773,991.9634,0.094476
adl-13,98,-1,0.9838,1810.1884,980.3445,0.10755
adl-13,99,-1,0.98493,1812.2768,969.2517,0.12202
adl-13,100,-1,0.99675,1834.0286,965.1255,0.12737
adl-13,101,-1,0.97227,1788.9831,945.4108,0.14838
adl-13,102,-1,0.98278,1808.3077,938.7869,0.15387
adl-13,103,-1,0.988,1817.9289,934.1289,0.15592
adl-13,104,-1,0.98296,1808.6429,932.3347,0.16041
adl-13,105,-1,0.98278,1808.3077,942.8397,0.15033
adl-13,106,-1,0.99143,1824.2249,930.9669,0.16408
adl-13,107,-1,0.9784,1800.2651,925.3144,0.16943
adl-13,108,-1,0.98084,1804.744,933.9649,0.15828
adl-13,109,-1,0.98109,1805.2146,922.6029,0.16712
adl-13,110,-1,0.96746,1780.1305,915.1073,0.17515
adl-13,111,-1,0.96669,1778.7172,928.7614,0.16116
adl-13,112,-1,0.97739,1798.3918,935.9161,0.15379
adl-13,113,-1,0.97557,1795.0562,924.3403,0.16435
adl-13,114,-1,0.9838,1810.1892,925.0094,0.16338
adl-13,115,-1,0.98362,1809.866,922.7715,0.16139
adl-13,116,-1,0.97586,1795.5815,927.6806,0.15273
adl-13,117,-1,0.96447,1774.6246,935.1554,0.14146
adl-13,118,-1,0.97531,1794.5779,943.9862,0.13686
adl-13,119,-1,0.9766,1796.9414,939.4971,0.14108
adl-13,120,-1,0.97651,1796.7867,947.1235,0.1325
adl-13,121,-1,0.98349,1809.621,937.3458,0.14184
adl-13,122,-1,0.9866,1815.3522,944.4554,0.13475
adl-13,123,-1,0.97694,1797.5641,935.799,0.14355
adl-13,124,-1,0.97792,1799.3675,966.6877,0.1184
adl-13,125,-1,0.97579,1795.4517,949.4907,0.13494
adl-13,126,-1,0.96771,1780.5809,951.9141,0.1345
adl-13,127,-1,0.97979,1802.8085,949.7949,0.13972
adl-13,128,-1,0.96474,1775.1275,952.731,0.13934
adl-13,129,-1,0.97195,1788.3823,951.9654,0.13964
adl-13,130,-1,0.98011,1803.3966,943.9406,0.14653
adl-13,131,-1,0.97755,1798.6863,949.1708,0.14218
adl-13,132,-1,0.97147,1787.509,951.3646,0.14254
adl-13,133,-1,0.97515,1794.2802,957.1013,0.13639
adl-13,134,-1,0.96721,1779.6686,947.6007,0.14471
adl-13,135,-1,0.96675,1778.8193,956.9753,0.13667
adl-13,136,-1,0.97084,1786.3509,944.5151,0.1487
adl-13,137,-1,0.97117,1786.9481,948.4553,0.14476
adl-13,138,-1,0.9685,1782.0354,940.6199,0.1534
adl-13,139,-1,0.96423,1774.1848,945.4624,0.14852
adl-13,140,-1,0.97246,1789.3215,948.8905,0.14498
adl-13,141,-1,0.97478,1793.5998,948.0866,0.14612
adl-13,142,-1,0.9741,1792.3437,951.7037,0.14374
adl-13,143,-1,0.97943,1802.1469,957.2331,0.13953
adl-13,144,-1,0.98006,1803.3061,959.5829,0.13816
adl-13,145,-1,0.98098,1805.0021,963.0438,0.13733
adl-13,146,-1,0.97155,1787.6458,977.4339,0.12232
adl-13,147,-1,0.98399,1810.5487,986.2062,0.11212
adl-13,148,-1,0.97987,1802.9551,981.7941,0.11932
adl-13,149,-1,0.97836,1800.1789,993.9379,0.10693
adl-13,150,-1,0.9811,1805.2224,989.1862,0.11133
adl-13,151,-1,0.9728,1789.9572,981.692,0.11931
adl-13,152,-1,0.97379,1791.7736,977.8263,0.12379
adl-13,153,-1,0.97926,1801.8449,975.1023,0.12921
adl-13,154,-1,0.97203,1788.534,967.8968,0.13403
adl-13,155,-1,0.97356,1791.3544,952.4145,0.14565
adl-13,156,-1,0.96845,1781.9555,952.8848,0.14692
adl-13,157,-1,0.97587,1795.5941,948.925,0.15265
adl-13,158,-1,0.98082,1804.716,949.6441,0.15321
adl-13,159,-1,0.96831,1781.6871,950.6669,0.15053
adl-13,160,-1,0.9783,1800.0715,953.6792,0.14657
adl-13,161,-1,0.97713,1797.9177,952.4811,0.14429
adl-13,162,-1,0.96851,1782.0645,952.0481,0.14465
adl-13,163,-1,0.96956,1783.9931,947.9088,0.14588
adl-13,164,-1,0.96754,1780.2825,946.24,0.14728
adl-13,165,-1,0.95706,1760.9978,942.4078,0.14868
adl-13,166,-1,0.95713,1761.1194,937.342,0.14842
adl-13,167,-1,0.9566,1760.1466,933.7623,0.14648
adl-13,168,-1,0.95673,1760.3898,923.8976,0.14782
adl-13,169,-1,0.93762,1725.2237,919.8505,0.14552
adl-13,170,-1,0.93243,1715.6726,916.4929,0.14564
adl-13,171,-1,0.92707,1705.8026,912.3435,0.14377
adl-13,172,-1,0.90977,1673.9789,909.0309,0.14323
adl-13,173,-1,0.90168,1659.0998,898.7601,0.14387
adl-13,174,-1,0.87529,1610.5352,887.2321,0.14328
adl-13,175,-1,0.85599,1575.0259,873.0962,0.14573
adl-13,176,-1,0.84825,1560.7788,855.1077,0.14918
adl-13,177,-1,0.82379,1515.7653,838.9632,0.14962
adl-13,178,-1,0.79677,1466.0597,819.7045,0.15135
adl-13,179,-1,0.77258,1421.5449,802.6264,0.15393
adl-13,180,-1,0.74978,1379.5954,785.3682,0.15513
adl-13,181,-1,0.7388,1359.3983,768.3949,0.15738
adl-13,182,-1,0.71105,1308.3366,750.2264,0.16093
adl-13,183,-1,0.69434,1277.5812,733.4333,0.1631
adl-13,184,-1,0.66836,1229.7829,719.9748,0.16487
adl-13,185,-1,0.65412,1203.5826,702.1026,0.16689
adl-13,186,-1,0.64355,1184.1281,690.6635,0.17195
adl-13,187,-1,0.62516,1150.3028,676.6298,0.16929
adl-13,188,-1,0.60726,1117.3532,665.0672,0.17311
adl-13,189,-1,0.60119,1106.1855,651.2929,0.18613
adl-13,190,-1,0.58796,1081.8495,640.5197,0.19387
adl-13,191,-1,0.57669,1061.1061,629.1931,0.20055
adl-13,192,-1,0.56795,1045.0241,618.9789,0.20496
adl-13,193,-1,0.56132,1032.8296,609.665,0.20981
adl-13,194,-1,0.55828,1027.2357,599.377,0.2146
adl-13,195,-1,0.5623,1034.6335,593.767,0.21625
adl-13,196,-1,0.54844,1009.1382,587.9824,0.21633
adl-13,197,-1,0.54732,1007.064,581.5972,0.21982
adl-13,198,-1,0.54814,1008.5688,575.8017,0.22406
adl-13,199,-1,0.54805,1008.4161,573.2153,0.22451
adl-13,200,-1,0.53853,990.8902,566.4151,0.23179
adl-13,201,-1,0.53744,988.8917,563.7103,0.23338
adl-13,202,-1,0.53342,981.4889,561.2038,0.23524
adl-13,203,-1,0.54002,993.6426,559.7583,0.23712
adl-13,204,-1,0.54098,995.4106,559.6543,0.23829
adl-13,205,-1,0.53759,989.1591,557.5343,0.23869
adl-13,206,-1,0.53656,987.2666,558.0837,0.24029
adl-13,207,-1,0.53554,985.4026,555.9091,0.24239
adl-13,208,-1,0.53348,981.5994,557.5807,0.24044
adl-13,209,-1,0.53594,986.1292,558.6373,0.23988
adl-13,210,-1,0.53459,983.643,560.9597,0.23474
adl-13,211,-1,0.54091,995.2729,559.2764,0.23936
adl-13,212,-1,0.53534,985.0245,560.3501,0.23718
adl-13,213,-1,0.53517,984.7069,558.2705,0.24071
adl-13,214,-1,0.54315,999.3883,559.6595,0.23896
adl-13,215,-1,0.53421,982.9495,559.1517,0.23953
adl-13,216,-1,0.5429,998.9304,559.4984,0.23942
adl-13,217,-1,0.54304,999.1883,559.7869,0.23756
adl-13,218,-1,0.55397,1019.3004,559.7522,0.23983
adl-13,219,-1,0.54844,1009.1382,563.8626,0.23742
adl-13,220,-1,0.54521,1003.1882,567.5289,0.23194
adl-13,221,-1,0.55207,1015.8159,572.0779,0.22741
adl-13,222,-1,0.564,1037.7571,581.4552,0.22184
adl-13,223,-1,0.5621,1034.2632,588.006,0.21357
adl-13,224,-1,0.57414,1056.4114,598.991,0.20979
adl-13,225,-1,0.57938,1066.06,609.7326,0.2049
adl-13,226,-1,0.58764,1081.2618,622.7208,0.19643
adl-13,227,-1,0.59846,1101.1737,631.4297,0.19544
adl-13,228,-1,0.60689,1116.6765,643.6674,0.19173
adl-13,229,-1,0.62079,1142.2524,659.6072,0.18204
adl-13,230,-1,0.63641,1170.9852,674.2452,0.17636
adl-13,231,-1,0.64377,1184.5319,687.9314,0.17271
adl-13,232,-1,0.6588,1212.1969,705.8659,0.16771
adl-13,233,-1,0.6779,1247.3288,722.8474,0.16171
adl-13,234,-1,0.69446,1277.8071,737.7592,0.16294
adl-13,235,-1,0.70384,1295.0702,754.4278,0.16185
adl-13,236,-1,0.72081,1326.2945,771.5944,0.16124
adl-13,237,-1,0.73885,1359.484,792.7265,0.15697
adl-13,238,-1,0.76106,1400.3535,811.2173,0.15505
adl-13,239,-1,0.77568,1427.2555,831.915,0.15315
adl-13,240,-1,0.7937,1460.4167,848.0611,0.15321
adl-13,241,-1,0.81904,1507.0391,865.8732,0.15079
adl-13,242,-1,0.84072,1546.9312,883.1207,0.14726
adl-13,243,-1,0.85844,1579.5256,897.635,0.14641
adl-13,244,-1,0.87021,1601.1868,910.1216,0.14561
adl-13,245,-1,0.89065,1638.7961,922.1393,0.14611
adl-13,246,-1,0.91258,1679.1442,934.791,0.14145
adl-13,247,-1,0.91022,1674.8029,937.5556,0.14635
adl-13,248,-1,0.91063,1675.5645,940.838,0.14741
adl-13,249,-1,0.91824,1689.5667,939.9659,0.14845
adl-13,250,-1,0.91547,1684.4714,941.3837,0.1473
adl-13,251,-1,0.92006,1692.9129,940.6872,0.14932
adl-13,252,-1,0.91701,1687.3019,941.7732,0.14843
adl-13,253,-1,0.92763,1706.8471,942.7492,0.14767
adl-13,254,-1,0.91993,1692.6755,946.8331,0.14402
adl-13,255,-1,0.91954,1691.9481,940.3968,0.14838
adl-13,256,-1,0.93379,1718.1645,945.0526,0.14349
adl-13,257,-1,0.92533,1702.5983,943.1614,0.14326
adl-13,258,-1,0.92313,1698.5598,943.0937,0.14157
adl-13,259,-1,0.92618,1704.1761,941.4179,0.14176
adl-13,260,-1,0.92168,1695.8854,937.0473,0.1419
adl-13,261,-1,0.91824,1689.5547,929.7134,0.14603
adl-13,262,-1,0.9315,1713.9512,926.9889,0.14261
adl-13,263,-1,0.92711,1705.8847,920.6022,0.14411
adl-13,264,-1,0.92763,1706.8467,914.5528,0.1462
adl-13,265,-1,0.92438,1700.8674,911.4829,0.14664
adl-14,1,-1,0.94834,1744.948,1121.5878,0
adl-14,2,-1,0.97491,1793.8374,1139.8549,0
adl-14,3,-1,0.95994,1766.2932,1151.3424,0
adl-14,4,-1,0.9707,1786.0846,1147.4609,0
adl-14,5,-1,0.82953,1526.3422,1075.1688,0
adl-14,6,-1,0.9413,1731.9845,1140.8595,0
adl-14,7,-1,0.94982,1747.6772,1135.3661,0
adl-14,8,-1,0.95504,1757.2681,1122.5374,0
adl-14,9,-1,0.94778,1743.9121,1116.7879,0
adl-14,10,-1,0.95845,1763.5414,1120.1639,0
adl-14,11,-1,0.96698,1779.2401,1116.0775,0
adl-14,12,-1,0.9469,1742.2911,1113.881,0
adl-14,13,-1,0.94592,1740.5003,1106.5317,0
adl-14,14,-1,0.97124,1787.0842,1115.5201,0
adl-14,15,-1,0.97104,1786.7145,1111.3297,0
adl-14,16,-1,0.93647,1723.1041,1117.8733,0
adl-14,17,-1,0.95505,1757.2871,1124.2478,0
adl-14,18,-1,0.95045,1748.8287,1126.7018,0
adl-14,19,-1,0.95045,1748.8287,1128.4618,0
adl-14,20,-1,0.96191,1769.9123,1124.2625,0
adl-14,21,-1,0.95744,1761.6893,1123.6323,0
adl-14,22,-1,0.95734,1761.5122,1126.2636,0
adl-14,23,-1,0.95017,1748.3048,1127.3204,0
adl-14,24,-1,0.95715,1761.1581,1126.0742,0
adl-14,25,-1,0.94207,1733.4094,1121.9413,0
adl-14,26,-1,0.95017,1748.3048,1125.3834,0
adl-14,27,-1,0.93707,1724.2051,1125.0284,0
adl-14,28,-1,0.94151,1732.376,1127.1847,0
adl-14,29,-1,0.947,1742.4785,1123.5251,0
adl-14,30,-1,0.96502,1775.6417,1124.7413,0
adl-14,31,-1,0.94627,1741.1371,1119.4242,0
adl-14,32,-1,0.95278,1753.1125,1120.3512,0
adl-14,33,-1,0.92814,1707.7863,1124.9382,0
adl-14,34,-1,0.94295,1735.0266,1118.7806,0
adl-14,35,-1,0.97163,1787.7992,1131.6662,0
adl-14,36,-1,0.96804,1781.1936,1130.0746,0
adl-14,37,-1,0.96943,1783.7491,1132.2194,0
adl-14,38,-1,0.96943,1783.7491,1128.5134,0
adl-14,39,-1,0.96463,1774.9181,1138.9139,0
adl-14,40,-1,0.98422,1810.9557,1141.2387,0
adl-14,41,-1,0.96957,1784.0013,1135.949,0
adl-14,42,-1,0.96556,1776.6342,1137.0345,0
adl-14,43,-1,0.96335,1772.5596,1134.6123,0
adl-14,44,-1,0.97463,1793.3166,1130.3879,0.00059928
adl-14,45,-1,0.99376,1828.5145,1129.1061,0.0044014
adl-14,46,-1,0.97496,1793.9303,1122.61,0.0075647
adl-14,47,-1,0.96592,1777.2842,1068.9646,0.056564
adl-14,48,-1,0.99215,1825.5594,1051.9106,0.075705
adl-14,49,-1,1.0042,1847.7794,1044.7496,0.086058
adl-14,50,-1,0.98387,1810.3255,1039.5484,0.085236
adl-14,51,-1,0.99028,1822.1236,1039.6292,0.083201
adl-14,52,-1,0.98013,1803.437,1031.4435,0.081856
adl-14,53,-1,0.97541,1794.7529,1022.5212,0.088729
adl-14,54,-1,0.99128,1823.9508,1018.3521,0.085607
adl-14,55,-1,0.96649,1778.3376,1029.1541,0.077684
adl-14,56,-1,0.97858,1800.5918,1015.4004,0.089011
adl-14,57,-1,0.96886,1782.6963,1012.2159,0.08943
adl-14,58,-1,0.96822,1781.5257,999.7972,0.098616
adl-14,59,-1,0.96357,1772.9744,1009.3082,0.084915
adl-14,60,-1,0.96919,1783.3099,1017.3798,0.084118
adl-14,61,-1,0.95947,1765.4224,1012.0658,0.090456
adl-14,62,-1,0.98867,1819.1447,1028.1169,0.07477
adl-14,63,-1,1.0076,1853.9649,1023.5992,0.077207
adl-14,64,-1,0.97104,1786.7126,1019.3962,0.078783
adl-14,65,-1,0.97422,1792.573,1017.9786,0.080653
adl-14,66,-1,0.96505,1775.6905,1014.163,0.075409
adl-14,67,-1,0.9705,1785.7226,1006.9842,0.087478
adl-14,68,-1,0.9781,1799.7061,1007.3374,0.091507
adl-14,69,-1,0.96713,1779.5263,1001.7249,0.097072
adl-14,70,-1,0.9748,1793.6357,986.0661,0.11442
adl-14,71,-1,0.97672,1797.1605,971.5734,0.12678
adl-14,72,-1,0.98554,1813.3989,957.5876,0.14335
adl-14,73,-1,0.98095,1804.9401,958.0559,0.14131
adl-14,74,-1,0.98189,1806.6863,968.7142,0.1302
adl-14,75,-1,0.98219,1807.2277,973.8807,0.12496
adl-14,76,-1,0.97877,1800.9424,972.2302,0.12804
adl-14,77,-1,0.9787,1800.807,969.746,0.12676
adl-14,78,-1,0.9686,1782.2216,964.5756,0.13357
adl-14,79,-1,0.97094,1786.5364,951.2286,0.14153
adl-14,80,-1,0.96418,1774.0949,971.2326,0.11936
adl-14,81,-1,0.97213,1788.7264,937.2849,0.15695
adl-14,82,-1,0.96989,1784.6032,961.8582,0.12843
adl-14,83,-1,0.97206,1788.5953,947.8038,0.14432
adl-14,84,-1,0.97958,1802.4247,992.5927,0.10254
adl-14,85,-1,0.97831,1800.0882,959.1869,0.13297
adl-14,86,-1,0.9654,1776.3297,950.1761,0.14247
adl-14,87,-1,0.97343,1791.114,962.2287,0.13248
